Kanata	0004
C=	1
L	             83	          0	 MEM Mem { byte_en: 'hf, addr: 'h0fffffbc, data: 'h00000000 }
S	             84	          0	D
L	             84	          0	PC 000011d0
S	             84	          0	D
L	             84	          0	 Scoreboard Set: 0e 00000000
R	             81	             79	          0
C	1
S	             83	          0	W
I	             86	             86	  0
S	             86	          0	F
L	             86	          0	PC 000011d8
S	             84	          0	E
L	             84	          0	 Standard instr 
R	             82	             80	          0
C	1
S	             84	          0	W
L	             84	          0	 Scoreboard: 0e 00000001
S	             85	          0	D
L	             85	          0	PC 000011d4
S	             85	          0	D
R	             83	             81	          0
C	1
I	             87	             87	  0
S	             87	          0	F
L	             87	          0	PC 000011dc
S	             85	          0	E
L	             85	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000204c, data: 'h00000078 }
S	             86	          0	D
L	             86	          0	PC 000011d8
S	             86	          0	D
L	             86	          0	 Scoreboard Set: 0e 00000000
R	             84	             82	          0
C	1
S	             85	          0	W
I	             88	             88	  0
S	             88	          0	F
L	             88	          0	PC 000011e0
S	             86	          0	E
L	             86	          0	 Standard instr 
C	1
S	             86	          0	W
L	             86	          0	 Scoreboard: 0e 00000001
S	             87	          0	D
L	             87	          0	PC 000011dc
S	             87	          0	D
R	             85	             83	          0
C	1
I	             89	             89	  0
S	             89	          0	F
L	             89	          0	PC 000011e4
S	             87	          0	E
L	             87	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002050, data: 'h00000088 }
S	             88	          0	D
L	             88	          0	PC 000011e0
S	             88	          0	D
L	             88	          0	 Scoreboard Set: 0e 00000000
R	             86	             84	          0
C	1
S	             87	          0	W
I	             90	             90	  0
S	             90	          0	F
L	             90	          0	PC 000011e8
S	             88	          0	E
L	             88	          0	 Standard instr 
C	1
S	             88	          0	W
L	             88	          0	 Scoreboard: 0e 00000001
S	             89	          0	D
L	             89	          0	PC 000011e4
S	             89	          0	D
R	             87	             85	          0
C	1
I	             91	             91	  0
S	             91	          0	F
L	             91	          0	PC 000011ec
S	             89	          0	E
L	             89	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002054, data: 'h00000098 }
S	             90	          0	D
L	             90	          0	PC 000011e8
S	             90	          0	D
L	             90	          0	 Scoreboard Set: 11 00000000
R	             88	             86	          0
C	1
S	             89	          0	W
I	             92	             92	  0
S	             92	          0	F
L	             92	          0	PC 000011f0
S	             90	          0	E
L	             90	          0	 Standard instr 
S	             91	          0	D
L	             91	          0	PC 000011ec
S	             91	          0	D
L	             91	          0	 Scoreboard Set: 0e 00000000
C	1
S	             90	          0	W
L	             90	          0	 Scoreboard: 11 00000001
I	             93	             93	  0
S	             93	          0	F
L	             93	          0	PC 000011f4
S	             91	          0	E
L	             91	          0	 Standard instr 
R	             89	             87	          0
C	1
S	             91	          0	W
L	             91	          0	 Scoreboard: 0e 00000001
S	             92	          0	D
L	             92	          0	PC 000011f0
S	             92	          0	D
R	             90	             88	          0
C	1
I	             94	             94	  0
S	             94	          0	F
L	             94	          0	PC 000011f8
S	             92	          0	E
L	             92	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002058, data: 'h000000a8 }
S	             93	          0	D
L	             93	          0	PC 000011f4
S	             93	          0	D
R	             91	             89	          0
C	1
S	             92	          0	W
I	             95	             95	  0
S	             95	          0	F
L	             95	          0	PC 000011fc
S	             93	          0	E
L	             93	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000208c, data: 'h000000f0 }
S	             94	          0	D
L	             94	          0	PC 000011f8
S	             94	          0	D
L	             94	          0	 Scoreboard Set: 11 00000000
C	1
S	             93	          0	W
I	             96	             96	  0
S	             96	          0	F
L	             96	          0	PC 00001200
S	             94	          0	E
L	             94	          0	 Standard instr 
R	             92	             90	          0
C	1
S	             94	          0	W
L	             94	          0	 Scoreboard: 11 00000001
S	             95	          0	D
L	             95	          0	PC 000011fc
S	             95	          0	D
R	             93	             91	          0
C	1
I	             97	             97	  0
S	             97	          0	F
L	             97	          0	PC 00001204
S	             95	          0	E
L	             95	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002090, data: 'h00000110 }
S	             96	          0	D
L	             96	          0	PC 00001200
S	             96	          0	D
L	             96	          0	 Scoreboard Set: 11 00000000
